dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby,lastupdated,comment,followup,deleted
hh_8a1_cerebrospinalfluid_qtr,2022Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,9,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a1_cerebrospinalfluid_qtr,2020Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,17,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a1_cerebrospinalfluid_qtr,2024Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,9,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a1_cerebrospinalfluid_qtr,2025Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,10,user1,2025-07-07T03:09:06.269+0000,,FALSE,null
hh_8a1_cerebrospinalfluid_qtr,2024Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,9,user1,2025-01-09T03:39:26.598+0000,,FALSE,null
hh_8a1_cerebrospinalfluid_qtr,2024Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,7,user1,2024-07-08T06:19:32.901+0000,,FALSE,null
hh_8a1_cerebrospinalfluid_qtr,2024Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,7,user1,2024-10-10T03:40:19.025+0000,,FALSE,null
hh_8a1_cerebrospinalfluid_qtr,2025Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,7,user1,2025-04-09T06:30:02.128+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2023Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2023Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2023Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2023Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2022Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2021Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2021Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2021Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2022Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2022Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2021Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2022Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2020Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2024Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2025Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user1,2025-07-07T03:09:07.201+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2024Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user1,2025-01-09T03:39:28.255+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2024Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user1,2024-07-08T06:19:34.520+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2024Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user1,2024-10-10T03:40:19.660+0000,,FALSE,null
hh_8a2_cerebrospinalfluid_positive_qtr,2025Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user1,2025-04-09T06:30:03.222+0000,,FALSE,null
hh_8b1_urine_qtr,2023Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,549,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2023Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,533,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2023Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,237,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2023Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,349,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2022Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,130,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2021Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,202,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2021Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,218,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2021Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,208,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2022Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,375,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2022Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,206,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2021Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,198,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2022Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,313,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2020Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,192,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2024Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,445,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b1_urine_qtr,2025Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,759,user1,2025-07-07T03:09:10.726+0000,,FALSE,null
hh_8b1_urine_qtr,2024Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,628,user1,2025-01-09T03:39:32.020+0000,,FALSE,null
hh_8b1_urine_qtr,2024Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,652,user1,2024-07-08T06:19:39.594+0000,,FALSE,null
hh_8b1_urine_qtr,2024Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,733,user1,2024-10-10T03:40:22.502+0000,,FALSE,null
hh_8b1_urine_qtr,2025Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,386,user1,2025-04-09T06:30:06.221+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2023Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,100,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2023Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,67,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2023Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,41,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2023Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,68,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2022Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,34,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2021Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,57,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2021Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,58,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2021Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,59,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2022Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,63,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2022Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,40,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2021Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,46,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2022Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,74,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2020Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,56,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2024Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,75,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2025Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,131,user1,2025-07-07T03:09:14.602+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2024Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,102,user1,2025-01-09T03:39:34.912+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2024Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,101,user1,2024-07-08T06:26:25.783+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2024Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,156,user1,2024-10-10T03:40:25.733+0000,,FALSE,null
hh_8b2_urine_positive_qtr,2025Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,73,user1,2025-04-09T06:30:07.798+0000,,FALSE,null
hh_8c1_stool_qtr,2023Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,37,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2023Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,27,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2023Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,11,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2023Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,25,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2022Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,7,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2021Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,9,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2021Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,33,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2021Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,24,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2022Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,26,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2022Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,10,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2021Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,11,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2022Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,16,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2020Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,14,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2024Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,12,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c1_stool_qtr,2025Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,33,user1,2025-07-07T03:09:16.827+0000,,FALSE,null
hh_8c1_stool_qtr,2024Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,39,user1,2025-01-09T03:39:38.643+0000,,FALSE,null
hh_8c1_stool_qtr,2024Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,32,user1,2024-07-08T06:26:34.428+0000,,FALSE,null
hh_8c1_stool_qtr,2024Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,15,user1,2024-10-10T03:40:28.268+0000,,FALSE,null
hh_8c1_stool_qtr,2025Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,21,user1,2025-04-09T06:30:15.634+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2023Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,2,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2023Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2023Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2023Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2022Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2021Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,3,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2021Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,4,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2021Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,2,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2022Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,4,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2022Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2021Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2022Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2020Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,2,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2024Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2025Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,4,user1,2025-07-07T03:09:19.223+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2024Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,6,user1,2025-01-09T03:39:41.217+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2024Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user1,2024-07-08T06:26:37.337+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2024Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,0,user1,2024-10-10T03:40:29.094+0000,,FALSE,null
hh_8c2_stool_positive_qtr,2025Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,6,user1,2025-04-09T06:30:16.810+0000,,FALSE,null
hh_8d1_pus_qtr,2023Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,433,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2023Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,365,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2023Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,81,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2023Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,279,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2022Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,196,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2021Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,361,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2021Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,3,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2021Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,4,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2022Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,362,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2022Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,260,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2021Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,256,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2022Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,320,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2020Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,255,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2024Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,381,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d1_pus_qtr,2025Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,465,user1,2025-07-07T03:09:21.192+0000,,FALSE,null
hh_8d1_pus_qtr,2024Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,329,user1,2025-01-09T03:39:47.506+0000,,FALSE,null
hh_8d1_pus_qtr,2024Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,119,user1,2024-07-08T06:26:48.382+0000,,FALSE,null
hh_8d1_pus_qtr,2024Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,360,user1,2024-10-10T03:40:34.063+0000,,FALSE,null
hh_8d1_pus_qtr,2025Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,365,user1,2025-04-09T06:30:23.977+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2023Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,214,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2023Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,172,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2023Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,42,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2023Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,150,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2022Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,108,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2021Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,61,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2021Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2021Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,1,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2022Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,192,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2022Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,100,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2021Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,154,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2022Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,149,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2020Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,136,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2024Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,164,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2025Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,186,user1,2025-07-07T03:09:23.955+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2024Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,149,user1,2025-01-09T03:39:51.321+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2024Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,56,user1,2024-07-08T06:26:51.400+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2024Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,160,user1,2024-10-10T03:40:35.942+0000,,FALSE,null
hh_8d2_pus_positive_qtr,2025Q1,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,139,user1,2025-04-09T06:30:26.537+0000,,FALSE,null
hh_8e1_genitourinary_qtr,2023Q2,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,9,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8e1_genitourinary_qtr,2023Q3,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,13,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
hh_8e1_genitourinary_qtr,2023Q4,LAB10_Laboratory Name 10,HllvX50cXC0,HllvX50cXC0,5,user2,2025-10-01T06:08:48.000+0000,,FALSE,null
